area,area_title,area_type,naics,naics_title,occ code,occ title,tot_emp,a_median
42680,"Sebastian-Vero Beach, FL",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",240,"47,750"
42680,"Sebastian-Vero Beach, FL",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",290,"49,720"
43100,"Sheboygan, WI",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1,"55,380"
43100,"Sheboygan, WI",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",160,"53,960"
43100,"Sheboygan, WI",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",590,"57,920"
43300,"Sherman-Denison, TX",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",650,"47,340"
43300,"Sherman-Denison, TX",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",380,"48,000"
43300,"Sherman-Denison, TX",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",500,"49,710"
43340,"Shreveport-Bossier City, LA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2490,"49,530"
43340,"Shreveport-Bossier City, LA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",870,"47,240"
43340,"Shreveport-Bossier City, LA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1440,"50,680"
43420,"Sierra Vista-Douglas, AZ",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",410,"38,130"
43420,"Sierra Vista-Douglas, AZ",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",190,"41,650"
43420,"Sierra Vista-Douglas, AZ",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",310,"38,660"
43580,"Sioux City, IA-NE-SD",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",600,"52,230"
43580,"Sioux City, IA-NE-SD",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",440,"51,180"
43580,"Sioux City, IA-NE-SD",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",440,"48,170"
43620,"Sioux Falls, SD",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1070,"42,960"
43620,"Sioux Falls, SD",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",580,"42,710"
43620,"Sioux Falls, SD",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",750,"43,230"
43780,"South Bend-Mishawaka, IN-MI",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1100,"47,650"
43780,"South Bend-Mishawaka, IN-MI",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",430,"44,920"
43780,"South Bend-Mishawaka, IN-MI",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",720,"49,920"
43900,"Spartanburg, SC",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2020,"53,270"
43900,"Spartanburg, SC",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",720,"47,680"
43900,"Spartanburg, SC",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1140,"52,470"
44060,"Spokane-Spokane Valley, WA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2040,"62,590"
44060,"Spokane-Spokane Valley, WA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",630,"63,380"
44060,"Spokane-Spokane Valley, WA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1000,"65,570"
44100,"Springfield, IL",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1410,"56,640"
44100,"Springfield, IL",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",830,"50,870"
44100,"Springfield, IL",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1050,"61,760"
44180,"Springfield, MO",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1260,"47,230"
44180,"Springfield, MO",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",790,"56,720"
44180,"Springfield, MO",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",2340,"44,520"
44220,"Springfield, OH",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",590,"58,270"
44220,"Springfield, OH",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",490,"55,920"
44220,"Springfield, OH",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",590,"48,800"
44300,"State College, PA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",480,"56,020"
44300,"State College, PA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1,"68,770"
44300,"State College, PA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",330,"55,200"
44420,"Staunton-Waynesboro, VA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",480,"48,270"
44420,"Staunton-Waynesboro, VA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",470,"50,980"
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2640,"68,950"
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1600,"66,210"
44700,"Stockton-Lodi, CA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1460,"67,260"
44940,"Sumter, SC",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",650,"44,290"
44940,"Sumter, SC",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1,"43,900"
45060,"Syracuse, NY",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",3020,"62,100"
45060,"Syracuse, NY",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1900,"63,460"
45060,"Syracuse, NY",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",2230,"68,360"
45220,"Tallahassee, FL",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1410,"42,780"
45220,"Tallahassee, FL",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",680,"43,530"
45220,"Tallahassee, FL",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",910,"43,940"
45300,"Tampa-St. Petersburg-Clearwater, FL",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",10250,"43,580"
45300,"Tampa-St. Petersburg-Clearwater, FL",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",5040,"44,030"
45300,"Tampa-St. Petersburg-Clearwater, FL",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",6660,"45,720"
45460,"Terre Haute, IN",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",840,"47,250"
45460,"Terre Haute, IN",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",190,"47,240"
45460,"Terre Haute, IN",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",370,"47,830"
45500,"Texarkana, TX-AR",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",650,"44,990"
45500,"Texarkana, TX-AR",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",450,"44,390"
45500,"Texarkana, TX-AR",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",620,"47,150"
45780,"Toledo, OH",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2600,"58,540"
45780,"Toledo, OH",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1320,"61,060"
45780,"Toledo, OH",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",2460,"55,130"
45820,"Topeka, KS",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1240,"49,800"
45820,"Topeka, KS",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",540,"53,570"
45820,"Topeka, KS",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",800,"49,410"
45940,"Trenton, NJ",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2170,"63,510"
45940,"Trenton, NJ",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1280,"67,570"
45940,"Trenton, NJ",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1720,"70,140"
46060,"Tucson, AZ",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2990,"37,160"
46060,"Tucson, AZ",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1240,"37,610"
46060,"Tucson, AZ",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",2200,"37,690"
46140,"Tulsa, OK",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",4350,"43,660"
46140,"Tulsa, OK",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1750,"44,280"
46140,"Tulsa, OK",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",2610,"43,820"
46220,"Tuscaloosa, AL",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",750,"47,750"
46220,"Tuscaloosa, AL",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",610,"46,010"
46220,"Tuscaloosa, AL",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",720,"49,660"
46340,"Tyler, TX",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1200,"45,510"
46340,"Tyler, TX",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",690,"45,640"
46340,"Tyler, TX",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",850,"48,440"
46520,"Urban Honolulu, HI",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",4810,"55,940"
46520,"Urban Honolulu, HI",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1340,"56,960"
46520,"Urban Honolulu, HI",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",2670,"55,790"
46540,"Utica-Rome, NY",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1310,"58,430"
46540,"Utica-Rome, NY",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",730,"61,910"
46540,"Utica-Rome, NY",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1130,"57,510"
46660,"Valdosta, GA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",520,"49,820"
46660,"Valdosta, GA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",500,"50,510"
46660,"Valdosta, GA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",220,"48,640"
46700,"Vallejo-Fairfield, CA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2350,"68,670"
46700,"Vallejo-Fairfield, CA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1,"63,980"
46700,"Vallejo-Fairfield, CA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1,"64,130"
47020,"Victoria, TX",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",430,"46,120"
47020,"Victoria, TX",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",70,"45,730"
47020,"Victoria, TX",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",480,"48,850"
47220,"Vineland-Bridgeton, NJ",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",810,"60,000"
47220,"Vineland-Bridgeton, NJ",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",440,"61,610"
47220,"Vineland-Bridgeton, NJ",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",520,"62,390"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",7080,"58,220"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",3470,"57,120"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",4450,"58,710"
47300,"Visalia-Porterville, CA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2090,"69,250"
47300,"Visalia-Porterville, CA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1,"61,270"
47300,"Visalia-Porterville, CA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1370,"73,820"
47380,"Waco, TX",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1280,"46,380"
47380,"Waco, TX",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",720,"45,370"
47380,"Waco, TX",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1100,"47,560"
47460,"Walla Walla, WA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",230,"58,220"
47460,"Walla Walla, WA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",100,"62,520"
47460,"Walla Walla, WA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",120,"64,200"
47580,"Warner Robins, GA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",790,"53,610"
47580,"Warner Robins, GA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",810,"55,460"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",28890,"67,700"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",13310,"70,620"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",17870,"69,930"
47940,"Waterloo-Cedar Falls, IA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",900,"53,490"
47940,"Waterloo-Cedar Falls, IA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",250,"74,870"
47940,"Waterloo-Cedar Falls, IA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",630,"46,220"
48060,"Watertown-Fort Drum, NY",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1,"55,420"
48060,"Watertown-Fort Drum, NY",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",270,"60,450"
48060,"Watertown-Fort Drum, NY",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",320,"59,310"
48140,"Wausau, WI",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",650,"54,290"
48140,"Wausau, WI",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",260,"64,440"
48140,"Wausau, WI",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",270,"53,440"
48260,"Weirton-Steubenville, WV-OH",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",240,"46,640"
48260,"Weirton-Steubenville, WV-OH",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1,"46,830"
48260,"Weirton-Steubenville, WV-OH",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",620,"52,170"
48300,"Wenatchee, WA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",510,"60,990"
48300,"Wenatchee, WA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",190,"63,160"
48300,"Wenatchee, WA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",250,"62,890"
48540,"Wheeling, WV-OH",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",460,"51,620"
48540,"Wheeling, WV-OH",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",500,"53,050"
48540,"Wheeling, WV-OH",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",390,"45,000"
48620,"Wichita, KS",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2490,"44,370"
48620,"Wichita, KS",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1170,"45,600"
48620,"Wichita, KS",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1740,"46,950"
48660,"Wichita Falls, TX",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",850,"44,790"
48660,"Wichita Falls, TX",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",290,"45,280"
48660,"Wichita Falls, TX",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",530,"45,590"
48700,"Williamsport, PA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",540,"56,410"
48700,"Williamsport, PA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",300,"63,320"
48700,"Williamsport, PA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",380,"62,040"
48900,"Wilmington, NC",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",800,"38,980"
48900,"Wilmington, NC",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1000,"38,750"
48900,"Wilmington, NC",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",680,"40,020"
49020,"Winchester, VA-WV",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1,"48,180"
49020,"Winchester, VA-WV",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1,"49,310"
49180,"Winston-Salem, NC",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2390,"41,800"
49180,"Winston-Salem, NC",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1300,"42,360"
49180,"Winston-Salem, NC",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1560,"42,750"
49420,"Yakima, WA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1360,"58,220"
49420,"Yakima, WA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",400,"59,460"
49420,"Yakima, WA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",550,"56,320"
49620,"York-Hanover, PA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2120,"65,830"
49620,"York-Hanover, PA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",570,"61,860"
49620,"York-Hanover, PA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1500,"63,890"
49660,"Youngstown-Warren-Boardman, OH-PA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1490,"55,430"
49660,"Youngstown-Warren-Boardman, OH-PA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1540,"56,780"
49660,"Youngstown-Warren-Boardman, OH-PA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",2660,"59,870"
49700,"Yuba City, CA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",990,"69,320"
49700,"Yuba City, CA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",170,"65,940"
49700,"Yuba City, CA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",450,"74,500"
49740,"Yuma, AZ",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1010,"39,010"
49740,"Yuma, AZ",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",330,"37,480"
49740,"Yuma, AZ",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1,"43,460"
70750,"Bangor, ME",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",620,"46,800"
70750,"Bangor, ME",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",300,"62,250"
70750,"Bangor, ME",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",430,"51,690"
70900,"Barnstable Town, MA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",930,"73,540"
70900,"Barnstable Town, MA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",410,"68,580"
70900,"Barnstable Town, MA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",850,"69,070"
71650,"Boston-Cambridge-Nashua, MA-NH",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",19410,"70,880"
71650,"Boston-Cambridge-Nashua, MA-NH",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",14310,"71,490"
71650,"Boston-Cambridge-Nashua, MA-NH",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",17490,"71,720"
71950,"Bridgeport-Stamford-Norwalk, CT",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",5140,"79,120"
71950,"Bridgeport-Stamford-Norwalk, CT",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",2600,"81,730"
71950,"Bridgeport-Stamford-Norwalk, CT",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",3450,"82,330"
72400,"Burlington-South Burlington, VT",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",980,"64,710"
72400,"Burlington-South Burlington, VT",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",310,"69,240"
72400,"Burlington-South Burlington, VT",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",840,"62,510"
72850,"Danbury, CT",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",970,"74,110"
72850,"Danbury, CT",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",550,"77,150"
72850,"Danbury, CT",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",610,"72,740"
73050,"Dover-Durham, NH-ME",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",750,"57,660"
73050,"Dover-Durham, NH-ME",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",400,"53,780"
73050,"Dover-Durham, NH-ME",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",440,"51,030"
73450,"Hartford-West Hartford-East Hartford, CT",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",5620,"76,150"
73450,"Hartford-West Hartford-East Hartford, CT",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",3020,"75,880"
73450,"Hartford-West Hartford-East Hartford, CT",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",4700,"73,900"
74500,"Leominster-Gardner, MA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",550,"69,560"
74500,"Leominster-Gardner, MA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",440,"67,920"
74500,"Leominster-Gardner, MA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",350,"68,220"
74650,"Lewiston-Auburn, ME",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",490,"42,610"
74650,"Lewiston-Auburn, ME",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",180,"45,380"
74650,"Lewiston-Auburn, ME",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",440,"46,310"
74950,"Manchester, NH",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",890,"57,100"
74950,"Manchester, NH",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",520,"56,310"
74950,"Manchester, NH",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",470,"59,480"
75550,"New Bedford, MA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",560,"71,180"
75550,"New Bedford, MA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",320,"66,220"
75550,"New Bedford, MA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",520,"71,520"
75700,"New Haven, CT",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",3040,"72,460"
75700,"New Haven, CT",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1740,"76,920"
75700,"New Haven, CT",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",2040,"75,470"
76450,"Norwich-New London-Westerly, CT-RI",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1150,"69,050"
76450,"Norwich-New London-Westerly, CT-RI",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",720,"75,850"
76450,"Norwich-New London-Westerly, CT-RI",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1050,"70,850"
76600,"Pittsfield, MA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",400,"61,040"
76600,"Pittsfield, MA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",190,"60,210"
76600,"Pittsfield, MA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",320,"60,850"
76750,"Portland-South Portland, ME",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1560,"57,600"
76750,"Portland-South Portland, ME",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1000,"54,950"
76750,"Portland-South Portland, ME",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1560,"57,480"
76900,"Portsmouth, NH-ME",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",570,"58,240"
76900,"Portsmouth, NH-ME",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",260,"60,570"
76900,"Portsmouth, NH-ME",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",720,"61,130"
77200,"Providence-Warwick, RI-MA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",4740,"71,600"
77200,"Providence-Warwick, RI-MA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",2750,"69,840"
77200,"Providence-Warwick, RI-MA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",4570,"68,240"
78100,"Springfield, MA-CT",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",3190,"68,430"
78100,"Springfield, MA-CT",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1920,"69,190"
